Total_Stops,Journey_day,Journey_month,Dep_hour,Dep_min,Arrival_hour,Arrival_min,Duration_hour,Duration_min,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Vistara,Vistara Premium economy,Cochin,Delhi,Hyderabad,Kolkata,New Delhi,Chennai,Delhi,Kolkata,Mumbai,Price
1,9,3,22,0,13,20,15,20,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8425
0,15,5,11,10,14,5,2,55,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7229
1,9,6,10,35,19,35,9,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,5281
1,9,3,8,0,4,25,20,25,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,17549
1,3,6,8,0,21,0,13,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,13797
0,12,4,8,30,11,20,2,50,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4823
1,3,6,17,40,9,35,15,55,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,7258
1,3,3,12,50,1,35,12,45,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,18192
2,1,5,10,0,5,25,19,25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,13899
1,9,5,14,5,20,45,6,40,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10844
1,12,5,9,35,9,45,24,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14151
1,6,3,15,15,1,35,10,20,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,15147
0,15,6,7,45,10,40,2,55,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3898
1,15,5,5,5,16,10,11,5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,6818
1,15,5,16,30,12,0,19,30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14781
2,21,5,15,10,23,30,8,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5192
2,27,6,5,30,12,35,7,5,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,14441
1,24,5,20,25,21,5,24,40,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14151
1,18,5,19,35,23,15,3,40,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4226
2,27,5,20,15,19,15,23,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,13381
1,15,6,4,55,19,0,14,5,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,10678
1,27,3,11,30,18,50,7,20,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,12242
0,21,6,2,55,4,20,1,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,4995
1,1,6,20,55,4,25,7,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,10262
0,15,4,22,20,0,40,2,20,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,3841
1,9,5,20,0,12,0,16,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,9663
0,18,4,11,30,14,5,2,35,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5224
1,18,5,7,5,19,15,12,10,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,14533
0,24,5,22,45,0,15,1,30,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,2017
0,12,6,18,55,22,0,3,5,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5769
1,21,3,10,45,18,50,8,5,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,11622
0,3,4,18,55,21,50,2,55,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4823
1,21,3,14,5,11,25,21,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7832
1,24,6,7,30,19,15,11,45,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,9001
0,27,6,12,0,13,30,1,30,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2754
0,24,5,7,10,10,10,3,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7229
1,9,3,21,5,1,45,4,40,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,6937
2,6,6,10,0,1,20,15,20,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,13033
0,3,5,5,55,8,35,2,40,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,3625
2,27,6,21,25,19,0,21,35,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,13292
2,12,3,8,50,10,15,25,25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,12778
0,1,6,14,55,17,25,2,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,3841
0,18,3,21,20,22,45,1,25,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2227
1,9,5,8,35,17,15,8,40,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,6171
2,12,5,12,0,7,55,19,55,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10676
2,24,6,19,30,12,35,17,5,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,13014
0,18,3,2,30,4,0,1,30,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2754
2,27,3,17,15,7,40,14,25,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,8367
1,3,4,2,15,4,25,26,10,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,5177
0,18,4,17,10,19,40,2,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,4174
1,15,5,8,45,19,0,10,15,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,9794
1,27,5,9,45,16,10,6,25,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,10486
1,21,5,8,0,19,15,11,15,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,15058
0,27,4,22,15,0,50,2,35,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4804
1,6,3,16,0,19,45,27,45,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,17024
1,12,5,16,40,0,15,7,35,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8855
1,9,6,21,0,7,40,10,40,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,8372
0,24,6,2,55,4,20,1,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,4050
0,12,5,11,10,14,5,2,55,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7229
0,18,3,5,45,7,5,1,20,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,2385
0,24,6,11,40,14,30,2,50,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3898
0,3,3,1,30,4,15,2,45,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,6860
1,27,5,6,5,11,20,5,15,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,6749
2,21,5,14,30,23,15,8,45,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,15107
2,15,6,9,40,4,25,18,45,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,10368
1,21,3,7,0,21,20,14,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7832
0,27,5,13,15,14,45,1,30,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,2385
0,24,6,14,25,16,55,2,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4804
2,21,3,16,40,19,15,26,35,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,8236
1,27,3,11,30,21,0,9,30,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,6416
1,9,6,11,30,19,0,7,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,10262
1,9,6,22,50,19,0,20,10,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,14714
1,1,4,15,55,21,25,5,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7646
1,1,6,20,40,9,25,12,45,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,7480
0,27,5,17,45,20,5,2,20,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,11982
1,18,5,10,35,19,15,8,40,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,8309
2,9,6,5,30,12,35,7,5,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,13344
1,1,4,19,0,9,50,14,50,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4227
2,21,3,12,0,7,40,19,40,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,9706
0,6,5,13,15,14,45,1,30,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,2017
1,12,6,8,35,22,30,13,55,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,6442
0,15,6,18,55,22,0,3,5,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8016
1,1,4,6,50,12,10,5,20,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,5298
0,21,5,17,0,19,35,2,35,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,4878
1,24,6,14,0,4,25,14,25,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,10262
1,12,5,4,50,9,50,5,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4176
1,15,6,11,25,1,30,14,5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,5883
1,6,6,10,0,19,0,9,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,12717
0,12,5,7,55,10,15,2,20,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,3850
